issue_date,issued_at,time,lead_day,p50,p10,p90,t1,t2,curve,wind_100m,actual
2026-02-13,2026-02-13T23:59,2026-02-14T16:00,1,0.0182,0.0101,0.1937,0.0229,0.0212,0.01,0.97,
2026-02-13,2026-02-13T23:59,2026-02-14T17:00,1,0.0309,0.0097,0.4061,0.0375,0.0462,0.01,0.57,
2026-02-13,2026-02-13T23:59,2026-02-14T18:00,1,0.0435,0.0104,0.3296,0.0546,0.077,0.01,0.38,
2026-02-13,2026-02-13T23:59,2026-02-14T19:00,1,0.0435,0.0101,0.2804,0.0266,0.0246,0.01,1.64,
2026-02-13,2026-02-13T23:59,2026-02-14T20:00,1,0.0524,0.0095,0.2661,0.0243,0.0105,0.0165,2.49,
2026-02-13,2026-02-13T23:59,2026-02-14T21:00,1,0.0753,0.0103,0.4827,0.0736,0.0348,0.0254,2.85,
2026-02-13,2026-02-13T23:59,2026-02-14T22:00,1,0.0305,0.0093,0.3346,0.0158,0.0292,0.0274,2.93,
2026-02-13,2026-02-13T23:59,2026-02-14T23:00,1,0.0364,0.0112,0.4747,0.0389,0.0357,0.01,0.43,
2026-02-13,2026-02-13T23:59,2026-02-15T00:00,2,0.0619,0.011,0.4558,0.0716,0.0417,0.01,1.96,
2026-02-13,2026-02-13T23:59,2026-02-15T01:00,2,0.0243,0.0086,0.1938,0.0177,0.018,0.01,0.67,
2026-02-13,2026-02-13T23:59,2026-02-15T02:00,2,0.0191,0.0086,0.2132,0.0335,0.0221,0.01,1.89,
2026-02-13,2026-02-13T23:59,2026-02-15T03:00,2,0.0221,0.0087,0.1912,0.037,0.0214,0.01,1.17,
2026-02-13,2026-02-13T23:59,2026-02-15T04:00,2,0.0525,0.009,0.3348,0.0541,0.0423,0.0284,2.97,
2026-02-13,2026-02-13T23:59,2026-02-15T05:00,2,0.0494,0.011,0.3329,0.036,0.0262,0.0632,3.83,
2026-02-13,2026-02-13T23:59,2026-02-15T06:00,2,0.0863,0.0096,0.4869,0.0468,0.0394,0.1292,5.0,
2026-02-13,2026-02-13T23:59,2026-02-15T07:00,2,0.201,0.0262,0.5927,0.1974,0.1283,0.2138,5.89,
2026-02-13,2026-02-13T23:59,2026-02-15T08:00,2,0.3555,0.0747,0.7977,0.368,0.3109,0.302,6.58,
2026-02-13,2026-02-13T23:59,2026-02-15T09:00,2,0.4114,0.073,0.9026,0.4207,0.4491,0.3468,6.9,
2026-02-13,2026-02-13T23:59,2026-02-15T10:00,2,0.8033,0.5603,0.9507,0.8021,0.8501,0.4752,7.73,
2026-02-13,2026-02-13T23:59,2026-02-15T11:00,2,0.7558,0.4576,0.9666,0.7853,0.804,0.6304,8.77,
2026-02-13,2026-02-13T23:59,2026-02-15T12:00,2,0.8921,0.7364,0.9825,0.925,0.9334,0.7563,9.61,
2026-02-13,2026-02-13T23:59,2026-02-15T13:00,2,0.928,0.7923,0.9813,0.933,0.9422,0.7901,9.85,
2026-02-13,2026-02-13T23:59,2026-02-15T14:00,2,0.926,0.7663,0.9793,0.9392,0.9571,0.7521,9.58,
2026-02-13,2026-02-13T23:59,2026-02-15T15:00,2,0.9468,0.6743,0.9822,0.9618,0.9494,0.6246,8.73,
2026-02-13,2026-02-13T23:59,2026-02-15T16:00,2,0.9965,0.7087,0.9965,0.9967,0.9807,0.5271,8.08,
2026-02-13,2026-02-13T23:59,2026-02-15T17:00,2,1.0,0.7496,1.0,0.9989,0.9826,0.5711,8.37,
2026-02-13,2026-02-13T23:59,2026-02-15T18:00,2,1.0,0.5438,1.0,1.0,0.9813,0.5499,8.23,
2026-02-13,2026-02-13T23:59,2026-02-15T19:00,2,1.0,0.5865,1.0,1.0,1.0,0.5742,8.39,
2026-02-13,2026-02-13T23:59,2026-02-15T20:00,2,0.9985,0.5711,0.9985,1.0,1.0,0.5484,8.22,
2026-02-13,2026-02-13T23:59,2026-02-15T21:00,2,0.9873,0.5692,0.9945,1.0,1.0,0.5332,8.12,
2026-02-13,2026-02-13T23:59,2026-02-15T22:00,2,0.9624,0.5255,1.0,0.98,0.9066,0.4619,7.64,
2026-02-13,2026-02-13T23:59,2026-02-15T23:00,2,0.7579,0.1789,0.9891,0.7736,0.7232,0.3216,6.72,
2026-02-14,2026-02-14T23:59,2026-02-15T00:00,1,0.0315,0.0097,0.3691,0.0189,0.0438,0.01,0.6,
2026-02-14,2026-02-14T23:59,2026-02-15T01:00,1,0.0273,0.0095,0.3202,0.0321,0.0211,0.01,1.16,
2026-02-14,2026-02-14T23:59,2026-02-15T02:00,1,0.0152,0.0087,0.2185,0.0282,0.0279,0.01,1.32,
2026-02-14,2026-02-14T23:59,2026-02-15T03:00,1,0.0254,0.0094,0.3187,0.0222,0.0228,0.0129,2.22,
2026-02-14,2026-02-14T23:59,2026-02-15T04:00,1,0.0387,0.0081,0.2627,0.0436,0.0283,0.0551,3.65,
2026-02-14,2026-02-14T23:59,2026-02-15T05:00,1,0.0398,0.0091,0.2305,0.0388,0.0305,0.0395,3.27,
2026-02-14,2026-02-14T23:59,2026-02-15T06:00,1,0.1019,0.0175,0.516,0.0847,0.0573,0.1571,5.31,
2026-02-14,2026-02-14T23:59,2026-02-15T07:00,1,0.2344,0.0207,0.5984,0.2518,0.2076,0.1706,5.46,
2026-02-14,2026-02-14T23:59,2026-02-15T08:00,1,0.2862,0.0743,0.7805,0.2915,0.2729,0.3174,6.69,
2026-02-14,2026-02-14T23:59,2026-02-15T09:00,1,0.5874,0.1775,0.9408,0.5845,0.6045,0.4472,7.54,
2026-02-14,2026-02-14T23:59,2026-02-15T10:00,1,0.6146,0.1561,0.9434,0.6156,0.6844,0.4781,7.75,
2026-02-14,2026-02-14T23:59,2026-02-15T11:00,1,0.7625,0.4484,0.959,0.7538,0.8072,0.6099,8.63,
2026-02-14,2026-02-14T23:59,2026-02-15T12:00,1,0.9108,0.7912,0.9811,0.9299,0.8922,0.7774,9.76,
2026-02-14,2026-02-14T23:59,2026-02-15T13:00,1,0.9328,0.7698,0.9809,0.9446,0.9433,0.7662,9.68,
2026-02-14,2026-02-14T23:59,2026-02-15T14:00,1,0.9361,0.6672,0.9831,0.9481,0.9526,0.651,8.91,
2026-02-14,2026-02-14T23:59,2026-02-15T15:00,1,0.9696,0.6597,0.9933,0.9616,0.9389,0.559,8.29,
2026-02-14,2026-02-14T23:59,2026-02-15T16:00,1,1.0,0.6762,1.0,0.9993,0.9828,0.5408,8.17,
2026-02-14,2026-02-14T23:59,2026-02-15T17:00,1,1.0,0.7097,1.0,1.0,0.9864,0.5362,8.14,
2026-02-14,2026-02-14T23:59,2026-02-15T18:00,1,1.0,0.5209,1.0,0.9795,0.9891,0.4767,7.74,
2026-02-14,2026-02-14T23:59,2026-02-15T19:00,1,1.0,0.517,1.0,0.986,0.9597,0.4855,7.8,
2026-02-14,2026-02-14T23:59,2026-02-15T20:00,1,0.9987,0.5401,1.0,0.994,0.9566,0.5241,8.06,
2026-02-14,2026-02-14T23:59,2026-02-15T21:00,1,0.9708,0.5534,0.9994,0.9565,0.9019,0.4284,7.42,
2026-02-14,2026-02-14T23:59,2026-02-15T22:00,1,0.712,0.248,0.9593,0.7282,0.6655,0.2527,6.21,
2026-02-14,2026-02-14T23:59,2026-02-15T23:00,1,0.4082,0.0918,0.8729,0.4226,0.3791,0.1915,5.67,
2026-02-14,2026-02-14T23:59,2026-02-16T00:00,2,0.7288,0.1861,0.9872,0.7244,0.7257,0.316,6.68,
2026-02-14,2026-02-14T23:59,2026-02-16T01:00,2,0.6634,0.1091,0.9791,0.6801,0.6562,0.3286,6.77,
2026-02-14,2026-02-14T23:59,2026-02-16T02:00,2,0.6178,0.1058,0.9622,0.6419,0.6254,0.3062,6.61,
2026-02-14,2026-02-14T23:59,2026-02-16T03:00,2,0.3662,0.0449,0.8935,0.3957,0.3476,0.254,6.22,
2026-02-14,2026-02-14T23:59,2026-02-16T04:00,2,0.3641,0.0509,0.8797,0.427,0.3503,0.2199,5.95,
2026-02-14,2026-02-14T23:59,2026-02-16T05:00,2,0.4803,0.0479,0.905,0.5372,0.4228,0.2057,5.81,
2026-02-14,2026-02-14T23:59,2026-02-16T06:00,2,0.312,0.0628,0.8474,0.3429,0.2994,0.1894,5.65,
2026-02-14,2026-02-14T23:59,2026-02-16T07:00,2,0.305,0.0305,0.7992,0.3105,0.2394,0.2592,6.26,
2026-02-14,2026-02-14T23:59,2026-02-16T08:00,2,0.3677,0.0851,0.8141,0.384,0.3058,0.3286,6.77,
2026-02-14,2026-02-14T23:59,2026-02-16T09:00,2,0.6038,0.1422,0.9664,0.608,0.5994,0.3769,7.1,
2026-02-14,2026-02-14T23:59,2026-02-16T10:00,2,0.2405,0.0321,0.8474,0.2656,0.3121,0.2006,5.76,
2026-02-14,2026-02-14T23:59,2026-02-16T11:00,2,0.4744,0.3227,0.924,0.4658,0.4758,0.2461,6.16,
2026-02-14,2026-02-14T23:59,2026-02-16T12:00,2,0.393,0.313,0.8656,0.3679,0.4618,0.1884,5.64,
2026-02-14,2026-02-14T23:59,2026-02-16T13:00,2,0.3095,0.1241,0.7437,0.2812,0.3169,0.11,4.68,
2026-02-14,2026-02-14T23:59,2026-02-16T14:00,2,0.4277,0.2333,0.8276,0.3885,0.4401,0.1616,5.36,
2026-02-14,2026-02-14T23:59,2026-02-16T15:00,2,0.3676,0.356,0.87,0.3598,0.4258,0.1535,5.27,
2026-02-14,2026-02-14T23:59,2026-02-16T16:00,2,0.5842,0.2457,0.8709,0.5153,0.5781,0.2434,6.14,
2026-02-14,2026-02-14T23:59,2026-02-16T17:00,2,0.6322,0.2762,0.9374,0.5604,0.6607,0.3426,6.87,
2026-02-14,2026-02-14T23:59,2026-02-16T18:00,2,0.3958,0.1284,0.8783,0.3962,0.4353,0.1854,5.61,
2026-02-14,2026-02-14T23:59,2026-02-16T19:00,2,0.4838,0.0841,0.9185,0.5386,0.5026,0.2685,6.33,
2026-02-14,2026-02-14T23:59,2026-02-16T20:00,2,0.583,0.1421,0.9655,0.5905,0.5578,0.351,6.93,
2026-02-14,2026-02-14T23:59,2026-02-16T21:00,2,0.7232,0.2108,1.0,0.6979,0.6519,0.4139,7.33,
2026-02-14,2026-02-14T23:59,2026-02-16T22:00,2,0.5362,0.1282,0.9322,0.5631,0.5586,0.3538,6.95,
2026-02-14,2026-02-14T23:59,2026-02-16T23:00,2,0.3356,0.0768,0.8777,0.3863,0.3504,0.2724,6.36,
2026-02-15,2026-02-15T23:59,2026-02-16T00:00,1,0.3346,0.0558,0.8204,0.3371,0.3358,0.1526,5.26,
2026-02-15,2026-02-15T23:59,2026-02-16T01:00,1,0.3337,0.0465,0.8365,0.3782,0.3245,0.2209,5.96,
2026-02-15,2026-02-15T23:59,2026-02-16T02:00,1,0.3295,0.0455,0.8506,0.3911,0.3171,0.2487,6.18,
2026-02-15,2026-02-15T23:59,2026-02-16T03:00,1,0.4037,0.0973,0.8652,0.4266,0.3585,0.2816,6.43,
2026-02-15,2026-02-15T23:59,2026-02-16T04:00,1,0.4588,0.0987,0.9011,0.5171,0.4226,0.3062,6.61,
2026-02-15,2026-02-15T23:59,2026-02-16T05:00,1,0.607,0.1183,0.9524,0.6359,0.6148,0.3174,6.69,
2026-02-15,2026-02-15T23:59,2026-02-16T06:00,1,0.4638,0.0806,0.9046,0.3848,0.4847,0.3342,6.81,
2026-02-15,2026-02-15T23:59,2026-02-16T07:00,1,0.7093,0.1247,0.9579,0.6448,0.637,0.344,6.88,
2026-02-15,2026-02-15T23:59,2026-02-16T08:00,1,0.5482,0.0934,0.932,0.5598,0.5799,0.2922,6.51,
2026-02-15,2026-02-15T23:59,2026-02-16T09:00,1,0.5739,0.1313,0.9354,0.5493,0.5198,0.3737,7.08,
2026-02-15,2026-02-15T23:59,2026-02-16T10:00,1,0.2822,0.0313,0.8483,0.3061,0.3263,0.2087,5.84,
2026-02-15,2026-02-15T23:59,2026-02-16T11:00,1,0.782,0.2604,0.9419,0.7103,0.7621,0.3721,7.07,
2026-02-15,2026-02-15T23:59,2026-02-16T12:00,1,0.9006,0.6199,0.9741,0.8594,0.8561,0.4545,7.59,
2026-02-15,2026-02-15T23:59,2026-02-16T13:00,1,0.8645,0.501,0.9741,0.8647,0.8128,0.3962,7.22,
2026-02-15,2026-02-15T23:59,2026-02-16T14:00,1,0.8138,0.4901,0.9828,0.7747,0.8231,0.3104,6.64,
2026-02-15,2026-02-15T23:59,2026-02-16T15:00,1,0.5435,0.3851,0.9121,0.4658,0.5517,0.1762,5.52,
2026-02-15,2026-02-15T23:59,2026-02-16T16:00,1,0.5362,0.368,0.9028,0.5164,0.5982,0.1526,5.26,
2026-02-15,2026-02-15T23:59,2026-02-16T17:00,1,0.3466,0.1665,0.8602,0.314,0.3909,0.1391,5.11,
2026-02-15,2026-02-15T23:59,2026-02-16T18:00,1,0.4788,0.076,0.8858,0.4798,0.4777,0.2128,5.88,
2026-02-15,2026-02-15T23:59,2026-02-16T19:00,1,0.6034,0.0961,0.931,0.625,0.5801,0.1833,5.59,
2026-02-15,2026-02-15T23:59,2026-02-16T20:00,1,0.5076,0.0978,0.9548,0.5437,0.5054,0.1803,5.56,
2026-02-15,2026-02-15T23:59,2026-02-16T21:00,1,0.4849,0.0886,0.9435,0.5281,0.4948,0.1976,5.73,
2026-02-15,2026-02-15T23:59,2026-02-16T22:00,1,0.3473,0.0698,0.8782,0.4357,0.3943,0.1625,5.37,
2026-02-15,2026-02-15T23:59,2026-02-16T23:00,1,0.3592,0.0484,0.8673,0.3841,0.3394,0.1391,5.11,
2026-02-15,2026-02-15T23:59,2026-02-17T00:00,2,0.3343,0.0553,0.8488,0.3828,0.3189,0.2329,6.06,
2026-02-15,2026-02-15T23:59,2026-02-17T01:00,2,0.3323,0.0535,0.8767,0.3669,0.3028,0.254,6.22,
2026-02-15,2026-02-15T23:59,2026-02-17T02:00,2,0.2929,0.0421,0.8617,0.3731,0.2964,0.2592,6.26,
2026-02-15,2026-02-15T23:59,2026-02-17T03:00,2,0.2923,0.0425,0.8335,0.3605,0.2839,0.2128,5.88,
2026-02-15,2026-02-15T23:59,2026-02-17T04:00,2,0.2923,0.0401,0.7966,0.349,0.282,0.2342,6.07,
2026-02-15,2026-02-15T23:59,2026-02-17T05:00,2,0.0957,0.0125,0.544,0.0921,0.0531,0.1625,5.37,
2026-02-15,2026-02-15T23:59,2026-02-17T06:00,2,0.1003,0.0129,0.5693,0.1279,0.0777,0.1706,5.46,
2026-02-15,2026-02-15T23:59,2026-02-17T07:00,2,0.0715,0.0102,0.4516,0.0425,0.0466,0.0878,4.3,
2026-02-15,2026-02-15T23:59,2026-02-17T08:00,2,0.0553,0.0106,0.3529,0.0427,0.0367,0.0441,3.39,
2026-02-15,2026-02-15T23:59,2026-02-17T09:00,2,0.0379,0.0087,0.3212,0.0701,0.0243,0.0573,3.7,
2026-02-15,2026-02-15T23:59,2026-02-17T10:00,2,0.127,0.0126,0.5247,0.1752,0.1087,0.1178,4.81,
2026-02-15,2026-02-15T23:59,2026-02-17T11:00,2,0.1019,0.0322,0.5536,0.0652,0.0981,0.0596,3.75,
2026-02-15,2026-02-15T23:59,2026-02-17T12:00,2,0.3094,0.213,0.7433,0.2935,0.2723,0.101,4.53,
2026-02-15,2026-02-15T23:59,2026-02-17T13:00,2,0.325,0.2907,0.6143,0.3311,0.2494,0.0623,3.81,
2026-02-15,2026-02-15T23:59,2026-02-17T14:00,2,0.3709,0.3068,0.7741,0.3094,0.3505,0.1184,4.82,
2026-02-15,2026-02-15T23:59,2026-02-17T15:00,2,0.474,0.3836,0.8848,0.4495,0.504,0.1688,5.44,
2026-02-15,2026-02-15T23:59,2026-02-17T16:00,2,0.6362,0.4041,0.9532,0.6452,0.6217,0.1833,5.59,
2026-02-15,2026-02-15T23:59,2026-02-17T17:00,2,0.5531,0.1292,0.9325,0.5061,0.5774,0.3454,6.89,
2026-02-15,2026-02-15T23:59,2026-02-17T18:00,2,0.6906,0.1725,0.9905,0.633,0.6379,0.393,7.2,
2026-02-15,2026-02-15T23:59,2026-02-17T19:00,2,0.6109,0.1647,0.9879,0.6176,0.5481,0.3946,7.21,
2026-02-15,2026-02-15T23:59,2026-02-17T20:00,2,0.4786,0.1168,0.9233,0.4949,0.4598,0.3538,6.95,
2026-02-15,2026-02-15T23:59,2026-02-17T21:00,2,0.6625,0.1711,1.0,0.6648,0.5721,0.3753,7.09,
2026-02-15,2026-02-15T23:59,2026-02-17T22:00,2,0.6607,0.1648,0.9818,0.6743,0.6183,0.401,7.25,
2026-02-15,2026-02-15T23:59,2026-02-17T23:00,2,0.5253,0.1599,0.9409,0.5141,0.5453,0.4796,7.76,
2026-02-16,2026-02-16T23:59,2026-02-17T00:00,1,0.2947,0.0402,0.7723,0.3301,0.2854,0.1286,4.99,
2026-02-16,2026-02-16T23:59,2026-02-17T01:00,1,0.3246,0.0475,0.8639,0.3941,0.3214,0.1976,5.73,
2026-02-16,2026-02-16T23:59,2026-02-17T02:00,1,0.3029,0.0388,0.8489,0.414,0.3176,0.2395,6.11,
2026-02-16,2026-02-16T23:59,2026-02-17T03:00,1,0.4559,0.0841,0.8937,0.4992,0.4327,0.3118,6.65,
2026-02-16,2026-02-16T23:59,2026-02-17T04:00,1,0.3398,0.03,0.8261,0.3848,0.3309,0.2316,6.05,
2026-02-16,2026-02-16T23:59,2026-02-17T05:00,1,0.0849,0.0159,0.3334,0.0998,0.0452,0.0159,2.44,
2026-02-16,2026-02-16T23:59,2026-02-17T06:00,1,0.0495,0.0125,0.313,0.0725,0.036,0.0108,2.06,
2026-02-16,2026-02-16T23:59,2026-02-17T07:00,1,0.0852,0.0103,0.2781,0.0647,0.0469,0.0326,3.09,
2026-02-16,2026-02-16T23:59,2026-02-17T08:00,1,0.0572,0.0099,0.407,0.0471,0.0321,0.0958,4.44,
2026-02-16,2026-02-16T23:59,2026-02-17T09:00,1,0.0693,0.0084,0.505,0.1003,0.0812,0.1724,5.48,
2026-02-16,2026-02-16T23:59,2026-02-17T10:00,1,0.1319,0.0115,0.526,0.1531,0.1121,0.2316,6.05,
2026-02-16,2026-02-16T23:59,2026-02-17T11:00,1,0.0419,0.0082,0.3596,0.0392,0.0325,0.0969,4.46,
2026-02-16,2026-02-16T23:59,2026-02-17T12:00,1,0.1342,0.0218,0.5176,0.1012,0.0762,0.1355,5.07,
2026-02-16,2026-02-16T23:59,2026-02-17T13:00,1,0.1837,0.0274,0.5222,0.1606,0.1464,0.1232,4.9,
2026-02-16,2026-02-16T23:59,2026-02-17T14:00,1,0.1914,0.034,0.5555,0.1914,0.1659,0.1373,5.09,
2026-02-16,2026-02-16T23:59,2026-02-17T15:00,1,0.2874,0.0388,0.6368,0.2842,0.2391,0.1427,5.15,
2026-02-16,2026-02-16T23:59,2026-02-17T16:00,1,0.2631,0.0325,0.6383,0.2845,0.2188,0.1244,4.92,
2026-02-16,2026-02-16T23:59,2026-02-17T17:00,1,0.5594,0.121,0.9347,0.4917,0.5625,0.3174,6.69,
2026-02-16,2026-02-16T23:59,2026-02-17T18:00,1,0.5931,0.1322,0.9849,0.5885,0.5473,0.3398,6.85,
2026-02-16,2026-02-16T23:59,2026-02-17T19:00,1,0.5742,0.1415,0.9307,0.466,0.495,0.438,7.48,
2026-02-16,2026-02-16T23:59,2026-02-17T20:00,1,0.5587,0.1192,0.8952,0.4975,0.4638,0.5256,8.07,
2026-02-16,2026-02-16T23:59,2026-02-17T21:00,1,0.5184,0.1433,0.8923,0.4456,0.4527,0.5165,8.01,
2026-02-16,2026-02-16T23:59,2026-02-17T22:00,1,0.5197,0.1489,0.8772,0.4321,0.4369,0.4123,7.32,
2026-02-16,2026-02-16T23:59,2026-02-17T23:00,1,0.6083,0.1514,0.9312,0.6417,0.5771,0.3866,7.16,
2026-02-16,2026-02-16T23:59,2026-02-18T00:00,2,0.6016,0.1956,0.9516,0.5707,0.618,0.6099,8.63,
2026-02-16,2026-02-16T23:59,2026-02-18T01:00,2,0.6823,0.2538,0.9679,0.735,0.7625,0.7209,9.37,
2026-02-16,2026-02-16T23:59,2026-02-18T02:00,2,0.632,0.1905,0.9709,0.6736,0.632,0.518,8.02,
2026-02-16,2026-02-16T23:59,2026-02-18T03:00,2,0.7108,0.1405,0.9751,0.701,0.6496,0.4027,7.26,
2026-02-16,2026-02-16T23:59,2026-02-18T04:00,2,0.6949,0.1806,0.9582,0.7099,0.6491,0.3882,7.17,
2026-02-16,2026-02-16T23:59,2026-02-18T05:00,2,0.7184,0.3111,0.9731,0.8064,0.7573,0.4649,7.66,
2026-02-16,2026-02-16T23:59,2026-02-18T06:00,2,0.7159,0.3037,0.9733,0.7997,0.7508,0.5032,7.92,
2026-02-16,2026-02-16T23:59,2026-02-18T07:00,2,0.7015,0.3009,0.9602,0.7517,0.7107,0.4973,7.88,
2026-02-16,2026-02-16T23:59,2026-02-18T08:00,2,0.8594,0.4704,0.9769,0.8136,0.8833,0.5347,8.13,
2026-02-16,2026-02-16T23:59,2026-02-18T09:00,2,0.9123,0.5776,0.9857,0.9111,0.9016,0.3978,7.23,
2026-02-16,2026-02-16T23:59,2026-02-18T10:00,2,0.9025,0.6031,0.9846,0.932,0.9169,0.4604,7.63,
2026-02-16,2026-02-16T23:59,2026-02-18T11:00,2,0.9627,0.8446,0.9803,0.9574,0.9785,0.6319,8.78,
2026-02-16,2026-02-16T23:59,2026-02-18T12:00,2,0.969,0.9217,0.9817,1.0,0.9848,0.7025,9.25,
2026-02-16,2026-02-16T23:59,2026-02-18T13:00,2,0.975,0.8372,0.984,1.0,0.9778,0.899,10.71,
2026-02-16,2026-02-16T23:59,2026-02-18T14:00,2,0.9734,0.912,0.9846,1.0,0.9905,0.948,11.28,
2026-02-16,2026-02-16T23:59,2026-02-18T15:00,2,0.9935,0.8929,0.9935,0.9797,0.9884,0.8435,10.24,
2026-02-16,2026-02-16T23:59,2026-02-18T16:00,2,0.979,0.883,0.9808,0.9705,0.9755,0.7676,9.69,
2026-02-16,2026-02-16T23:59,2026-02-18T17:00,2,0.9522,0.6577,0.9924,0.9526,0.9,0.5211,8.04,
2026-02-16,2026-02-16T23:59,2026-02-18T18:00,2,0.9582,0.4088,0.9932,0.9515,0.9219,0.385,7.15,
2026-02-16,2026-02-16T23:59,2026-02-18T19:00,2,0.8224,0.2018,1.0,0.8618,0.7882,0.3398,6.85,
2026-02-16,2026-02-16T23:59,2026-02-18T20:00,2,0.7642,0.2181,0.9604,0.7935,0.6342,0.4575,7.61,
2026-02-16,2026-02-16T23:59,2026-02-18T21:00,2,0.6497,0.1452,0.9481,0.6651,0.595,0.4944,7.86,
2026-02-16,2026-02-16T23:59,2026-02-18T22:00,2,0.6211,0.1548,0.9216,0.6128,0.5407,0.3833,7.14,
2026-02-16,2026-02-16T23:59,2026-02-18T23:00,2,0.396,0.0843,0.8803,0.438,0.382,0.229,6.03,
2026-02-17,2026-02-17T23:59,2026-02-18T00:00,1,0.6851,0.1654,0.9813,0.7043,0.6689,0.401,7.25,
2026-02-17,2026-02-17T23:59,2026-02-18T01:00,1,0.7173,0.2245,0.9858,0.7468,0.7181,0.4752,7.73,
2026-02-17,2026-02-17T23:59,2026-02-18T02:00,1,0.4746,0.1049,0.9399,0.5375,0.4505,0.3258,6.75,
2026-02-17,2026-02-17T23:59,2026-02-18T03:00,1,0.4774,0.1081,0.9496,0.5379,0.4503,0.3202,6.71,
2026-02-17,2026-02-17T23:59,2026-02-18T04:00,1,0.7129,0.2147,0.955,0.8028,0.6932,0.3657,7.03,
2026-02-17,2026-02-17T23:59,2026-02-18T05:00,1,0.6938,0.3019,0.9688,0.7909,0.7217,0.3769,7.1,
2026-02-17,2026-02-17T23:59,2026-02-18T06:00,1,0.7231,0.4248,0.9448,0.797,0.756,0.2978,6.55,
2026-02-17,2026-02-17T23:59,2026-02-18T07:00,1,0.9354,0.3893,0.9635,0.8828,0.903,0.4155,7.34,
2026-02-17,2026-02-17T23:59,2026-02-18T08:00,1,0.9099,0.5538,0.9808,0.9249,0.9253,0.5241,8.06,
2026-02-17,2026-02-17T23:59,2026-02-18T09:00,1,0.9235,0.6065,0.9846,0.9136,0.9115,0.5302,8.1,
2026-02-17,2026-02-17T23:59,2026-02-18T10:00,1,0.979,0.7986,0.9812,0.9469,0.9682,0.5967,8.54,
2026-02-17,2026-02-17T23:59,2026-02-18T11:00,1,0.985,0.9546,0.985,0.9912,0.9697,0.9576,11.41,
2026-02-17,2026-02-17T23:59,2026-02-18T12:00,1,0.9872,0.9734,0.9872,0.9816,0.9748,0.826,10.11,
2026-02-17,2026-02-17T23:59,2026-02-18T13:00,1,0.9912,0.8087,0.9912,1.0,0.9999,0.8233,10.09,
2026-02-17,2026-02-17T23:59,2026-02-18T14:00,1,0.9808,0.8134,0.9827,0.9939,0.9976,0.8056,9.96,
2026-02-17,2026-02-17T23:59,2026-02-18T15:00,1,0.9867,0.7987,0.9867,0.9778,1.0,0.704,9.26,
2026-02-17,2026-02-17T23:59,2026-02-18T16:00,1,0.9881,0.9507,0.9881,0.9729,0.9889,0.8233,10.09,
2026-02-17,2026-02-17T23:59,2026-02-18T17:00,1,1.0,0.7863,1.0,0.9903,0.9968,0.6143,8.66,
2026-02-17,2026-02-17T23:59,2026-02-18T18:00,1,0.9316,0.2004,0.9917,0.9124,0.8213,0.3737,7.08,
2026-02-17,2026-02-17T23:59,2026-02-18T19:00,1,0.8127,0.2258,0.9874,0.7979,0.7133,0.4332,7.45,
2026-02-17,2026-02-17T23:59,2026-02-18T20:00,1,0.62,0.2621,0.9422,0.714,0.5574,0.2992,6.56,
2026-02-17,2026-02-17T23:59,2026-02-18T21:00,1,0.5691,0.1336,0.9154,0.6526,0.5183,0.3624,7.01,
2026-02-17,2026-02-17T23:59,2026-02-18T22:00,1,0.557,0.1936,0.8821,0.5824,0.4919,0.2316,6.05,
2026-02-17,2026-02-17T23:59,2026-02-18T23:00,1,0.4912,0.1398,0.8925,0.5355,0.4698,0.2169,5.92,
2026-02-17,2026-02-17T23:59,2026-02-19T00:00,2,0.4308,0.1009,0.9008,0.4894,0.4232,0.3034,6.59,
2026-02-17,2026-02-17T23:59,2026-02-19T01:00,2,0.3422,0.067,0.8297,0.3271,0.346,0.1607,5.35,
2026-02-17,2026-02-17T23:59,2026-02-19T02:00,2,0.3335,0.0559,0.8767,0.3482,0.3364,0.1904,5.66,
2026-02-17,2026-02-17T23:59,2026-02-19T03:00,2,0.3335,0.0528,0.8793,0.3637,0.3366,0.1976,5.73,
2026-02-17,2026-02-17T23:59,2026-02-19T04:00,2,0.2362,0.0169,0.7486,0.2759,0.2043,0.1208,4.86,
2026-02-17,2026-02-17T23:59,2026-02-19T05:00,2,0.3337,0.0408,0.8238,0.3615,0.3267,0.1697,5.45,
2026-02-17,2026-02-17T23:59,2026-02-19T06:00,2,0.332,0.0426,0.844,0.4102,0.3246,0.2189,5.94,
2026-02-17,2026-02-17T23:59,2026-02-19T07:00,2,0.2907,0.0426,0.8031,0.2811,0.3094,0.1874,5.63,
2026-02-17,2026-02-17T23:59,2026-02-19T08:00,2,0.2849,0.0423,0.8041,0.3368,0.2793,0.2128,5.88,
2026-02-17,2026-02-17T23:59,2026-02-19T09:00,2,0.5228,0.1288,0.9519,0.5882,0.5716,0.3412,6.86,
2026-02-17,2026-02-17T23:59,2026-02-19T10:00,2,0.4303,0.0421,0.8523,0.4239,0.4994,0.1652,5.4,
2026-02-17,2026-02-17T23:59,2026-02-19T11:00,2,0.2746,0.0403,0.8455,0.2713,0.3601,0.2067,5.82,
2026-02-17,2026-02-17T23:59,2026-02-19T12:00,2,0.3262,0.0503,0.7345,0.2831,0.2949,0.1166,4.79,
